customer_id,recency,frequency,monetary,R_score,F_score,M_score,RFM_score,segment
13005.0,174,2,5052860,2,2,2,222,Lost Customers
13006.0,56,1,448635,3,1,1,311,At Risk
13008.0,323,1,4015725,1,1,2,112,Lost Customers
13011.0,372,1,65715,1,1,1,111,Lost Customers
13012.0,9,8,23602158,5,5,4,554,Loyal Customers
13013.0,1,13,112703809,5,5,5,555,Champions
13014.0,11,10,36009903,5,5,4,554,Loyal Customers
13015.0,53,5,180445153,3,4,5,345,Potential Customers
13016.0,73,3,20657359,2,3,4,234,Potential Customers
13017.0,7,1,979200,5,1,1,511,At Risk
13018.0,16,28,184736272,4,5,5,455,Loyal Customers
13021.0,4,9,47518865,5,5,4,554,Loyal Customers
13023.0,64,2,9838210,3,2,3,323,At Risk
13026.0,1,5,38030400,5,4,4,544,Loyal Customers
13027.0,114,6,2456064000,2,5,5,255,Potential Customers
13028.0,23,2,26290604,4,2,4,424,At Risk
13029.0,31,3,5561900,4,3,2,432,Potential Customers
13030.0,11,2,15788956,5,2,3,523,At Risk
13032.0,52,2,18962850,3,2,3,323,At Risk
13033.0,357,1,1581565,1,1,1,111,Lost Customers
13034.0,55,2,13989799,3,2,3,323,At Risk
13035.0,74,2,32499216,2,2,4,224,Lost Customers
13037.0,138,3,12563851,2,3,3,233,Potential Customers
13038.0,80,3,11731064,2,3,3,233,Potential Customers
13040.0,9,2,12090587,5,2,3,523,At Risk
13043.0,273,1,13117068,1,1,3,113,Lost Customers
13044.0,291,1,24044163,1,1,4,114,Lost Customers
13045.0,99,1,6746688,2,1,2,212,Lost Customers
13046.0,31,2,9616564,4,2,3,423,At Risk
13047.0,32,10,63795474,4,5,5,455,Loyal Customers
13048.0,14,4,56925051,4,4,4,444,Loyal Customers
13049.0,64,2,10754584,3,2,3,323,At Risk
13050.0,15,17,132529913,4,5,5,455,Loyal Customers
13052.0,212,1,7728930,1,1,2,112,Lost Customers
13055.0,78,3,57178602,2,3,4,234,Potential Customers
13058.0,25,3,543670,4,3,1,431,Potential Customers
13059.0,250,1,641900,1,1,1,111,Lost Customers
13060.0,254,1,3782619,1,1,2,112,Lost Customers
13061.0,72,1,2660127,3,1,2,312,At Risk
13062.0,191,1,11901414,1,1,3,113,Lost Customers
13064.0,13,4,17091736,5,4,3,543,Loyal Customers
13065.0,373,1,1523364,1,1,1,111,Lost Customers
13066.0,24,2,7997830,4,2,3,423,At Risk
13067.0,82,1,369472,2,1,1,211,Lost Customers
13068.0,10,2,3440000,5,2,2,522,At Risk
13069.0,1,24,183346269,5,5,5,555,Champions
13070.0,192,1,2516800,1,1,1,111,Lost Customers
13072.0,267,1,1222335,1,1,1,111,Lost Customers
13075.0,130,1,44601085,2,1,4,214,Lost Customers
13077.0,1,4,20922196,5,4,4,544,Loyal Customers
13078.0,3,26,312823692,5,5,5,555,Champions
13079.0,4,5,361940,5,4,1,541,Loyal Customers
13080.0,179,1,696960,2,1,1,211,Lost Customers
13081.0,12,11,8465349900,5,5,5,555,Champions
13082.0,126,9,328994371,2,5,5,255,Potential Customers
13083.0,4,2,3241161,5,2,2,522,At Risk
13085.0,158,2,5390432,2,2,2,222,Lost Customers
13089.0,3,97,3559037110,5,5,5,555,Champions
13090.0,9,14,211798268,5,5,5,555,Champions
13091.0,28,1,16115212,4,1,3,413,At Risk
13092.0,71,5,1851867,3,4,1,341,Potential Customers
13093.0,276,8,476986469,1,5,5,155,Potential Customers
13094.0,21,12,31740408,4,5,4,454,Loyal Customers
13095.0,71,1,1071360,3,1,1,311,At Risk
13097.0,33,10,156561956,4,5,5,455,Loyal Customers
13098.0,1,28,2331922415,5,5,5,555,Champions
13099.0,99,1,5971968,2,1,2,212,Lost Customers
13101.0,234,1,1143447,1,1,1,111,Lost Customers
13102.0,1,24,126817367,5,5,5,555,Champions
13103.0,40,1,2000308,3,1,1,311,At Risk
13104.0,3,6,10040256,5,5,3,553,Loyal Customers
13106.0,133,1,137700,2,1,1,211,Lost Customers
13107.0,44,4,58391676,3,4,4,344,Potential Customers
13108.0,373,1,10431788,1,1,3,113,Lost Customers
13109.0,60,2,20450040,3,2,4,324,At Risk
13110.0,31,7,9612442,4,5,3,453,Loyal Customers
13113.0,1,24,199034011,5,5,5,555,Champions
13115.0,12,4,125840971,5,4,5,545,Loyal Customers
13116.0,138,1,14583174,2,1,3,213,Lost Customers
13117.0,22,8,12115591,4,5,3,453,Loyal Customers
13118.0,20,5,12872010,4,4,3,443,Loyal Customers
13120.0,239,1,36720,1,1,1,111,Lost Customers
13121.0,269,1,7149996,1,1,2,112,Lost Customers
13122.0,94,2,48616935,2,2,4,224,Lost Customers
13124.0,90,3,275873104,2,3,5,235,Potential Customers
13126.0,5,8,66376440,5,5,5,555,Champions
13127.0,78,1,3291459,2,1,2,212,Lost Customers
13130.0,94,1,204800,2,1,1,211,Lost Customers
13131.0,23,3,16000670,4,3,3,433,Potential Customers
13132.0,262,1,154600,1,1,1,111,Lost Customers
13133.0,274,2,178230,1,2,1,121,Lost Customers
13134.0,86,4,80132724,2,4,5,245,Potential Customers
13135.0,197,1,1331280000,1,1,5,115,Lost Customers
13136.0,56,5,81041247,3,4,5,345,Potential Customers
13137.0,11,8,114213375,5,5,5,555,Champions
13138.0,22,6,8081523,4,5,3,453,Loyal Customers
13139.0,16,7,275586322,4,5,5,455,Loyal Customers
13140.0,108,3,2653668,2,3,2,232,Potential Customers
13141.0,85,5,95170281,2,4,5,245,Potential Customers
13142.0,19,1,7922922,4,1,3,413,At Risk
13144.0,333,1,232995,1,1,1,111,Lost Customers
13145.0,40,4,1424572,3,4,1,341,Potential Customers
13146.0,26,1,3525214,4,1,2,412,At Risk
13147.0,10,4,2851200,5,4,2,542,Loyal Customers
13148.0,29,12,84975354,4,5,5,455,Loyal Customers
13149.0,14,4,54332832,4,4,4,444,Loyal Customers
13151.0,296,1,45660681,1,1,4,114,Lost Customers
13153.0,6,1,20323996,5,1,3,513,At Risk
13155.0,33,4,14357802,4,4,3,443,Loyal Customers
13157.0,49,4,80573254,3,4,5,345,Potential Customers
13158.0,95,4,24029128,2,4,4,244,Potential Customers
13159.0,9,4,39693757,5,4,4,544,Loyal Customers
13160.0,22,1,514080,4,1,1,411,At Risk
13161.0,313,1,326975,1,1,1,111,Lost Customers
13162.0,122,4,107937691,2,4,5,245,Potential Customers
13165.0,46,2,76272064,3,2,5,325,At Risk
13166.0,283,1,9011520,1,1,3,113,Lost Customers
13167.0,19,4,17479341,4,4,3,443,Loyal Customers
13168.0,36,4,31062903,3,4,4,344,Potential Customers
13169.0,64,2,8505088,3,2,3,323,At Risk
13170.0,27,1,1705347,4,1,1,411,At Risk
13171.0,22,3,3807127,4,3,2,432,Potential Customers
13173.0,4,2,4951389,5,2,2,522,At Risk
13174.0,16,3,147932300,4,3,5,435,Potential Customers
13176.0,46,1,22325652,3,1,4,314,At Risk
13177.0,65,1,2570295,3,1,1,311,At Risk
13178.0,26,11,202042498,4,5,5,455,Loyal Customers
13182.0,45,1,2435718,3,1,1,311,At Risk
13183.0,8,9,106334540,5,5,5,555,Champions
13184.0,15,10,38685292,4,5,4,454,Loyal Customers
13185.0,268,1,85680,1,1,1,111,Lost Customers
13186.0,40,3,48923395,3,3,4,334,Potential Customers
13187.0,337,1,2242190,1,1,1,111,Lost Customers
13188.0,11,1,286500,5,1,1,511,At Risk
13189.0,19,2,10904488,4,2,3,423,At Risk
13192.0,95,2,27131050,2,2,4,224,Lost Customers
13193.0,61,1,589400,3,1,1,311,At Risk
13194.0,136,1,157820,2,1,1,211,Lost Customers
13196.0,11,4,97768273,5,4,5,545,Loyal Customers
13198.0,10,6,174730409,5,5,5,555,Champions
13199.0,4,38,224747668,5,5,5,555,Champions
13200.0,19,4,14265757,4,4,3,443,Loyal Customers
13203.0,10,4,20541982,5,4,4,544,Loyal Customers
13207.0,15,2,1728036,4,2,1,421,At Risk
13208.0,59,6,20901936,3,5,4,354,Potential Customers
13209.0,30,8,552556299,4,5,5,455,Loyal Customers
13210.0,94,1,11169968,2,1,3,213,Lost Customers
13211.0,10,3,52895472,5,3,4,534,Potential Customers
13212.0,20,3,12491556,4,3,3,433,Potential Customers
13213.0,57,5,63091526,3,4,4,344,Potential Customers
13216.0,268,1,9912078,1,1,3,113,Lost Customers
13217.0,122,3,6659860,2,3,2,232,Potential Customers
13218.0,127,1,551232,2,1,1,211,Lost Customers
13220.0,78,4,5666704,2,4,2,242,Potential Customers
13221.0,240,2,10800023,1,2,3,123,Lost Customers
13223.0,200,2,733440,1,2,1,121,Lost Customers
13224.0,60,2,161112047,3,2,5,325,At Risk
13225.0,3,7,360944928,5,5,5,555,Champions
13226.0,273,1,865680,1,1,1,111,Lost Customers
13227.0,202,1,2551230,1,1,1,111,Lost Customers
13228.0,81,1,7160000,2,1,2,212,Lost Customers
13229.0,226,1,1013985,1,1,1,111,Lost Customers
13230.0,4,14,43227491,5,5,4,554,Loyal Customers
13232.0,13,7,15366579,5,5,3,553,Loyal Customers
13233.0,74,2,30344096,2,2,4,224,Lost Customers
13235.0,212,1,45470187,1,1,4,114,Lost Customers
13236.0,25,2,14958440,4,2,3,423,At Risk
13238.0,17,4,6273343,4,4,2,442,Loyal Customers
13239.0,262,1,11963028,1,1,3,113,Lost Customers
13240.0,96,4,5578581,2,4,2,242,Potential Customers
13242.0,112,3,1601600,2,3,1,231,Potential Customers
13243.0,203,1,13981631,1,1,3,113,Lost Customers
13244.0,93,1,462612,2,1,1,211,Lost Customers
13245.0,51,1,5381250,3,1,2,312,At Risk
13246.0,18,6,60605654,4,5,4,454,Loyal Customers
13247.0,18,4,7151916,4,4,2,442,Loyal Customers
13248.0,125,2,10147831,2,2,3,223,Lost Customers
13249.0,92,3,14851338,2,3,3,233,Potential Customers
13253.0,157,2,82243968,2,2,5,225,Lost Customers
13255.0,9,2,3647227,5,2,2,522,At Risk
13258.0,12,3,8100464,5,3,3,533,Potential Customers
13259.0,62,1,3858624,3,1,2,312,At Risk
13260.0,61,1,7918204,3,1,3,313,At Risk
13261.0,269,2,16254900,1,2,3,123,Lost Customers
13262.0,263,1,2503625,1,1,1,111,Lost Customers
13263.0,1,35,131723081,5,5,5,555,Champions
13265.0,53,5,91978672,3,4,5,345,Potential Customers
13266.0,11,12,140386837,5,5,5,555,Champions
13267.0,3,19,59280511,5,5,4,554,Loyal Customers
13268.0,18,11,150370583,4,5,5,455,Loyal Customers
13269.0,1,15,149375133,5,5,5,555,Champions
13270.0,366,1,11800000,1,1,3,113,Lost Customers
13271.0,37,1,5499714,3,1,2,312,At Risk
13272.0,31,2,1340352,4,2,1,421,At Risk
13273.0,113,1,2126394,2,1,1,211,Lost Customers
13276.0,64,2,6669815,3,2,2,322,At Risk
13277.0,16,4,1195640,4,4,1,441,Loyal Customers
13278.0,41,1,29144601,3,1,4,314,At Risk
13279.0,78,1,1005575,2,1,1,211,Lost Customers
13280.0,122,3,17604558,2,3,3,233,Potential Customers
13282.0,18,3,11512440,4,3,3,433,Potential Customers
13283.0,60,2,485460,3,2,1,321,At Risk
13284.0,331,1,1830829,1,1,1,111,Lost Customers
13285.0,23,4,142965740,4,4,5,445,Loyal Customers
13291.0,156,1,8413863,2,1,3,213,Lost Customers
13292.0,39,2,10367799,3,2,3,323,At Risk
13294.0,190,2,20636929,1,2,4,124,Lost Customers
13295.0,360,1,1649840,1,1,1,111,Lost Customers
13296.0,137,1,681720,2,1,1,211,Lost Customers
13297.0,8,4,92026299,5,4,5,545,Loyal Customers
13298.0,1,1,3456000,5,1,2,512,At Risk
13299.0,268,1,427500,1,1,1,111,Lost Customers
13300.0,169,1,7549367,2,1,2,212,Lost Customers
13301.0,104,4,5367707,2,4,2,242,Potential Customers
13302.0,155,1,31875,2,1,1,211,Lost Customers
13304.0,351,1,7149996,1,1,2,112,Lost Customers
13305.0,4,10,27453886,5,5,4,554,Loyal Customers
13307.0,120,1,6000,2,1,1,211,Lost Customers
13308.0,23,3,51539217,4,3,4,434,Potential Customers
13309.0,7,5,48268972,5,4,4,544,Loyal Customers
13310.0,28,3,22194575,4,3,4,434,Potential Customers
13311.0,4,2,13650745,5,2,3,523,At Risk
13313.0,22,5,26491770,4,4,4,444,Loyal Customers
13314.0,2,3,21445530,5,3,4,534,Potential Customers
13316.0,37,4,1269815248,3,4,5,345,Potential Customers
13317.0,66,6,69050990,3,5,5,355,Potential Customers
13318.0,1,3,7421776,5,3,2,532,Potential Customers
13319.0,5,26,340696712,5,5,5,555,Champions
13320.0,78,4,46831189,2,4,4,244,Potential Customers
13321.0,72,2,10779584,3,2,3,323,At Risk
13322.0,17,1,2333916,4,1,1,411,At Risk
13323.0,3,5,3218915,5,4,2,542,Loyal Customers
13324.0,36,10,514383259,3,5,5,355,Potential Customers
13325.0,82,1,16207200,2,1,3,213,Lost Customers
13327.0,39,8,88685158,3,5,5,355,Potential Customers
13328.0,316,1,88976640,1,1,5,115,Lost Customers
13329.0,32,2,19285740,4,2,3,423,At Risk
13330.0,93,3,29061837,2,3,4,234,Potential Customers
13332.0,14,1,6281110,4,1,2,412,At Risk
13334.0,82,3,228013896,2,3,5,235,Potential Customers
13336.0,77,1,44447208,2,1,4,214,Lost Customers
13338.0,158,1,12467712,2,1,3,213,Lost Customers
13339.0,201,1,28039912,1,1,4,114,Lost Customers
13340.0,45,7,1373131210,3,5,5,355,Potential Customers
13341.0,261,1,23353085,1,1,4,114,Lost Customers
13343.0,178,1,4771305,2,1,2,212,Lost Customers
13344.0,68,3,117464739,3,3,5,335,Potential Customers
13345.0,288,1,5491950,1,1,2,112,Lost Customers
13347.0,70,1,6997880,3,1,2,312,At Risk
13348.0,64,1,3179136,3,1,2,312,At Risk
13349.0,11,1,5564700,5,1,2,512,At Risk
13350.0,16,2,14411495,4,2,3,423,At Risk
13351.0,66,1,4375098,3,1,2,312,At Risk
13352.0,60,1,12775158,3,1,3,313,At Risk
13354.0,71,1,44909212,3,1,4,314,At Risk
13355.0,122,1,21185580,2,1,4,214,Lost Customers
13356.0,80,1,24967800,2,1,4,214,Lost Customers
13357.0,257,1,19640390,1,1,3,113,Lost Customers
13358.0,269,1,12512355,1,1,3,113,Lost Customers
13359.0,64,1,7076916,3,1,2,312,At Risk
13362.0,9,4,106783012,5,4,5,545,Loyal Customers
13363.0,18,2,37126982,4,2,4,424,At Risk
13364.0,71,1,958216,3,1,1,311,At Risk
13365.0,34,2,156842351,3,2,5,325,At Risk
13366.0,50,1,808704,3,1,1,311,At Risk
13368.0,257,2,18564480,1,2,3,123,Lost Customers
13369.0,366,1,4593372,1,1,2,112,Lost Customers
13370.0,372,1,25892041,1,1,4,114,Lost Customers
13372.0,90,1,6020376,2,1,2,212,Lost Customers
13373.0,61,3,185982197,3,3,5,335,Potential Customers
13375.0,89,1,34416330,2,1,4,214,Lost Customers
13376.0,99,3,17104312,2,3,3,233,Potential Customers
13379.0,26,3,13240815,4,3,3,433,Potential Customers
13381.0,32,6,124009957,4,5,5,455,Loyal Customers
13382.0,281,1,2921169,1,1,2,112,Lost Customers
13384.0,31,7,203210967,4,5,5,455,Loyal Customers
13385.0,330,1,15021417,1,1,3,113,Lost Customers
13388.0,131,2,16389660,2,2,3,223,Lost Customers
13389.0,11,3,11935749,5,3,3,533,Potential Customers
13390.0,75,1,12187392,2,1,3,213,Lost Customers
13391.0,204,1,23920,1,1,1,111,Lost Customers
13394.0,2,8,76248010,5,5,5,555,Champions
13395.0,185,1,10339392,1,1,3,113,Lost Customers
13396.0,29,2,50271545,4,2,4,424,At Risk
13397.0,73,5,13587725,2,4,3,243,Potential Customers
13398.0,192,1,12851254,1,1,3,113,Lost Customers
13402.0,127,2,14901575,2,2,3,223,Lost Customers
13403.0,18,1,330000,4,1,1,411,At Risk
13404.0,1,2,2197935,5,2,1,521,At Risk
13405.0,74,3,5602425,2,3,2,232,Potential Customers
13408.0,2,62,1016450949,5,5,5,555,Champions
13410.0,24,5,10892612,4,4,3,443,Loyal Customers
13411.0,107,1,1537560,2,1,1,211,Lost Customers
13414.0,134,3,71349660,2,3,5,235,Potential Customers
13416.0,44,2,5432500,3,2,2,322,At Risk
13417.0,5,2,5342670,5,2,2,522,At Risk
13418.0,12,18,173891050,5,5,5,555,Champions
13419.0,64,1,6079150,3,1,2,312,At Risk
13420.0,150,2,693855,2,2,1,221,Lost Customers
13421.0,40,2,111225824,3,2,5,325,At Risk
13422.0,64,1,348247380,3,1,5,315,At Risk
13425.0,108,3,65955310,2,3,5,235,Potential Customers
13426.0,1,10,82360939,5,5,5,555,Champions
13427.0,19,3,11666572,4,3,3,433,Potential Customers
13428.0,10,1,3408132,5,1,2,512,At Risk
13429.0,11,4,38235768,5,4,4,544,Loyal Customers
13430.0,19,2,25474075,4,2,4,424,At Risk
13431.0,67,2,52283480,3,2,4,324,At Risk
13434.0,74,2,11510640,2,2,3,223,Lost Customers
13435.0,5,7,122550166,5,5,5,555,Champions
13436.0,2,1,1496364,5,1,1,511,At Risk
13437.0,14,7,90480688,4,5,5,455,Loyal Customers
13439.0,255,1,6865782,1,1,2,112,Lost Customers
13441.0,92,1,6051456,2,1,2,212,Lost Customers
13447.0,23,3,22402428,4,3,4,434,Potential Customers
13448.0,17,6,135495492,4,5,5,455,Loyal Customers
13449.0,24,1,6479736,4,1,2,412,At Risk
13450.0,27,6,71179620,4,5,5,455,Loyal Customers
13451.0,26,5,136456727,4,4,5,445,Loyal Customers
13452.0,259,2,59000,1,2,1,121,Lost Customers
13453.0,166,2,2403484,2,2,1,221,Lost Customers
13455.0,25,2,19158420,4,2,3,423,At Risk
13456.0,18,6,25378154,4,5,4,454,Loyal Customers
13458.0,7,14,471962435,5,5,5,555,Champions
13460.0,29,2,2793184,4,2,2,422,At Risk
13461.0,39,3,55851440,3,3,4,334,Potential Customers
13462.0,253,1,939300,1,1,1,111,Lost Customers
13464.0,58,1,27189604,3,1,4,314,At Risk
13466.0,184,1,7974610,1,1,3,113,Lost Customers
13467.0,11,2,38092546,5,2,4,524,At Risk
13468.0,2,37,49856884,5,5,4,554,Loyal Customers
13470.0,99,2,957000,2,2,1,221,Lost Customers
13471.0,1,4,128803268,5,4,5,545,Loyal Customers
13473.0,61,2,6010332,3,2,2,322,At Risk
13474.0,236,1,3030588,1,1,2,112,Lost Customers
13475.0,191,4,43503932,1,4,4,144,Potential Customers
13476.0,179,2,24857651,2,2,4,224,Lost Customers
13477.0,38,6,31199282,3,5,4,354,Potential Customers
13479.0,201,2,1989415,1,2,1,121,Lost Customers
13481.0,46,5,56808008,3,4,4,344,Potential Customers
13482.0,232,1,2141824,1,1,1,111,Lost Customers
13483.0,66,1,2245440,3,1,1,311,At Risk
13484.0,241,1,1380720,1,1,1,111,Lost Customers
13485.0,233,1,12582448,1,1,3,113,Lost Customers
13486.0,78,3,31088245,2,3,4,234,Potential Customers
13487.0,58,3,5268415,3,3,2,332,Potential Customers
13488.0,17,13,389899262,4,5,5,455,Loyal Customers
13489.0,105,4,7991616,2,4,3,243,Potential Customers
13491.0,52,10,12068800,3,5,3,353,Potential Customers
13492.0,136,3,17509688,2,3,3,233,Potential Customers
13493.0,275,2,14977102,1,2,3,123,Lost Customers
13494.0,312,1,5123412,1,1,2,112,Lost Customers
13495.0,8,5,38928423,5,4,4,544,Loyal Customers
13496.0,11,2,13179113,5,2,3,523,At Risk
13497.0,283,2,2949495,1,2,2,122,Lost Customers
13499.0,18,5,35258103,4,4,4,444,Loyal Customers
13500.0,23,3,25143333,4,3,4,434,Potential Customers
13501.0,288,1,75057920,1,1,5,115,Lost Customers
13502.0,17,3,2644136,4,3,2,432,Potential Customers
13503.0,71,1,5377880,3,1,2,312,At Risk
13504.0,64,1,5267554,3,1,2,312,At Risk
13505.0,73,4,331369100,2,4,5,245,Potential Customers
13506.0,316,2,8434064,1,2,3,123,Lost Customers
13507.0,3,4,128906888,5,4,5,545,Loyal Customers
13508.0,244,1,266328,1,1,1,111,Lost Customers
13509.0,9,7,23561190,5,5,4,554,Loyal Customers
13510.0,1,4,64855915,5,4,5,545,Loyal Customers
13512.0,261,1,3592303,1,1,2,112,Lost Customers
13513.0,127,1,2235590,2,1,1,211,Lost Customers
13514.0,74,1,608800,2,1,1,211,Lost Customers
13515.0,73,4,16104000,2,4,3,243,Potential Customers
13516.0,21,3,64480524,4,3,5,435,Potential Customers
13517.0,60,3,112387614,3,3,5,335,Potential Customers
13518.0,86,1,25850048,2,1,4,214,Lost Customers
13519.0,78,1,282325,2,1,1,211,Lost Customers
13520.0,59,6,109319363,3,5,5,355,Potential Customers
13521.0,1,3,27412571,5,3,4,534,Potential Customers
13522.0,30,1,553520,4,1,1,411,At Risk
13523.0,33,5,171333234,4,4,5,445,Loyal Customers
13524.0,41,5,5223056,3,4,2,342,Potential Customers
13525.0,15,2,12317644,4,2,3,423,At Risk
13527.0,34,7,65683340,3,5,5,355,Potential Customers
13529.0,79,2,1100604,2,2,1,221,Lost Customers
13531.0,205,2,4412420,1,2,2,122,Lost Customers
13532.0,34,1,2712999,3,1,2,312,At Risk
13533.0,183,3,2457724,1,3,1,131,Potential Customers
13534.0,2,25,89467199,5,5,5,555,Champions
13536.0,1,7,112818505,5,5,5,555,Champions
13538.0,43,7,4014555,3,5,2,352,Potential Customers
13539.0,86,3,6478616,2,3,2,232,Potential Customers
13544.0,40,2,1798025,3,2,1,321,At Risk
13546.0,12,3,7495640,5,3,2,532,Potential Customers
13548.0,96,2,15727344,2,2,3,223,Lost Customers
13549.0,26,7,7361770,4,5,2,452,Loyal Customers
13551.0,319,1,110160,1,1,1,111,Lost Customers
13552.0,66,12,55312391,3,5,4,354,Potential Customers
13555.0,74,4,332462052,2,4,5,245,Potential Customers
13557.0,28,2,16448068,4,2,3,423,At Risk
13558.0,6,4,5508874,5,4,2,542,Loyal Customers
13560.0,7,1,1115968,5,1,1,511,At Risk
13561.0,216,1,1177438,1,1,1,111,Lost Customers
13562.0,82,3,45446915,2,3,4,234,Potential Customers
13563.0,84,2,7478743,2,2,2,222,Lost Customers
13564.0,144,3,40477616,2,3,4,234,Potential Customers
13565.0,19,2,2081780,4,2,1,421,At Risk
13566.0,41,2,26788770,3,2,4,324,At Risk
13568.0,173,1,1349950,2,1,1,211,Lost Customers
13569.0,17,2,3585768,4,2,2,422,At Risk
13570.0,243,1,3855789,1,1,2,112,Lost Customers
13571.0,13,12,32822815,5,5,4,554,Loyal Customers
13572.0,206,1,73918950,1,1,5,115,Lost Customers
13573.0,50,2,7726829,3,2,2,322,At Risk
13575.0,23,5,7729229,4,4,2,442,Loyal Customers
13576.0,10,18,105691836,5,5,5,555,Champions
13577.0,25,4,33503555,4,4,4,444,Loyal Customers
13579.0,15,2,4688040,4,2,2,422,At Risk
13581.0,309,1,354000,1,1,1,111,Lost Customers
13583.0,156,1,56624675,2,1,4,214,Lost Customers
13584.0,307,1,526880,1,1,1,111,Lost Customers
13587.0,64,1,12823200,3,1,3,313,At Risk
13588.0,16,9,99893047,4,5,5,455,Loyal Customers
13589.0,15,2,2412390,4,2,1,421,At Risk
13590.0,11,6,65821568,5,5,5,555,Champions
13591.0,65,3,17723545,3,3,3,333,Potential Customers
13592.0,36,4,659772,3,4,1,341,Potential Customers
13593.0,108,5,37657549,2,4,4,244,Potential Customers
13594.0,53,1,14251223,3,1,3,313,At Risk
13596.0,6,2,14288688,5,2,3,523,At Risk
13598.0,47,1,1044986,3,1,1,311,At Risk
13599.0,1,21,115751857,5,5,5,555,Champions
13600.0,312,1,7112448,1,1,2,112,Lost Customers
13601.0,45,2,19002276,3,2,3,323,At Risk
13602.0,65,1,11451363,3,1,3,313,At Risk
13603.0,26,1,2695176,4,1,2,412,At Risk
13606.0,29,3,3233820,4,3,2,432,Potential Customers
13607.0,40,1,19662290,3,1,3,313,At Risk
13610.0,12,7,9256964,5,5,3,553,Loyal Customers
13611.0,89,3,31967022,2,3,4,234,Potential Customers
13614.0,24,4,28760934,4,4,4,444,Loyal Customers
13615.0,319,1,7894341,1,1,3,113,Lost Customers
13617.0,40,3,5239944,3,3,2,332,Potential Customers
13618.0,174,1,4362564,2,1,2,212,Lost Customers
13621.0,117,1,7335055,2,1,2,212,Lost Customers
13623.0,31,5,4927143,4,4,2,442,Loyal Customers
13626.0,253,1,5376107,1,1,2,112,Lost Customers
13627.0,59,5,42511038,3,4,4,344,Potential Customers
13629.0,23,11,322217192,4,5,5,455,Loyal Customers
